"","AnimalID","feedlot","cohort","Y","A","age","weight","mix_hist","PIgroup","PV_vacc","ps.re","ps.fe"
"1535","982 123459458564",10,"PC18",1,0,0.17,0.447,"no no","PI animal in cohort",0,0.574228054758559,0.580788790842822
"1536","982 123459460221",10,"PC18",1,0,0.17,0.4,"no no","PI animal in cohort",0,0.614606881943657,0.62405217617886
"1537","982 123459461727",10,"PC18",1,0,0.17,0.423,"no no","PI animal in cohort",0,0.595007097841687,0.603081422551246
"1538","982 123459461790",10,"PC18",1,0,0.17,0.43,"no no","PI animal in cohort",0,0.588978137673761,0.596619112968461
"1539","982 123459461968",10,"PC18",1,0,0.17,0.432,"no no","PI animal in cohort",0,0.587250573452868,0.59476645645391
"1540","982 123459461974",10,"PC18",1,0,0.17,0.419,"no no","PI animal in cohort",0,0.598439517179498,0.606758241915762
"1541","982 123459469573",10,"PC18",1,0,0.17,0.425,"no no","PI animal in cohort",0,0.593287375443531,0.601238608939418
"1542","982 123459471927",10,"PC18",1,0,0.17,0.452,"no no","PI animal in cohort",0,0.569863284907511,0.576099419206967
"1543","982 123459475749",10,"PC18",1,0,0.17,0.454,"no no","PI animal in cohort",0,0.568114291962303,0.574219776597465
"1544","982 123459476123",10,"PC18",1,0,0.17,0.457,"no no","PI animal in cohort",0,0.565487628101988,0.571396302395064
"1545","982 123459476139",10,"PC18",1,0,0.17,0.434,"no no","PI animal in cohort",0,0.585520857950507,0.59291109687877
"1500","982 000185486251",11,"RV08",0,0,0.15,0.406,"no no","PI animal in cohort",1,0.402964407699767,0.318138229639491
"1501","982 000185506406",11,"RV08",1,0,0.15,0.418,"no no","PI animal in cohort",1,0.392713816888155,0.308211217632882
"1502","982 000185515354",11,"RV08",1,0,0.15,0.428,"no no","PI animal in cohort",1,0.384242874917177,0.300071513091081
"1503","982 000185519641",11,"RV08",0,0,0.15,0.42,"no no","PI animal in cohort",1,0.391014275122099,0.306573491648506
"1504","982 000186039396",11,"RV08",1,0,0.15,0.422,"no no","PI animal in cohort",1,0.389317373261992,0.304940631988427
"1505","982 000186039853",11,"RV08",0,0,0.15,0.386,"no no","PI animal in cohort",1,0.420234465382948,0.335053355294171
"1506","982 000186046516",11,"RV08",0,0,0.15,0.414,"no no","PI animal in cohort",1,0.396120671268458,0.311501160593142
"1511","982 000189084867",11,"RV08",1,0,0.15,0.406,"no no","PI animal in cohort",1,0.402964407699767,0.318138229639491
"1512","982 000189085130",11,"RV08",1,0,0.15,0.408,"no no","PI animal in cohort",1,0.401249815291112,0.316471885874728
"1513","982 000189085215",11,"RV08",1,1,0.15,0.43,"no no","PI animal in cohort",1,0.382556899208036,0.298458378630588
"1514","982 000189085319",11,"RV08",1,1,0.15,0.42,"no no","PI animal in cohort",1,0.391014275122099,0.306573491648506
"1515","982 000189085714",11,"RV08",1,1,0.15,0.408,"no no","PI animal in cohort",1,0.401249815291112,0.316471885874728
"1516","982 000189093226",11,"RV08",1,1,0.15,0.408,"no no","PI animal in cohort",1,0.401249815291112,0.316471885874728
"1517","982 000189093843",11,"RV08",1,0,0.15,0.414,"no no","PI animal in cohort",1,0.396120671268458,0.311501160593142
"1518","982 000189093974",11,"RV08",0,0,0.15,0.42,"no no","PI animal in cohort",1,0.391014275122099,0.306573491648506
"1519","982 000189094036",11,"RV08",1,1,0.15,0.398,"no no","PI animal in cohort",1,0.409846135497325,0.324849990327879
"572","982 000118181604",13,"WN05",0,1,0.21,0.476,"yes no","no BVDV in cohort",0,0.774647858310517,0.80115239622567
"573","982 000118184334",13,"WN05",0,1,0.21,0.492,"yes no","no BVDV in cohort",0,0.764532255156,0.791166853095136
"728","982 000123419095",13,"WN05",0,0,0.21,0.397,"yes no","no BVDV in cohort",0,0.820014912186439,0.845189900251109
"729","982 000123425154",13,"WN05",0,0,0.21,0.44,"yes no","no BVDV in cohort",0,0.796265637227148,0.822295184956032
"730","982 000123426686",13,"WN05",0,1,0.21,0.417,"yes no","no BVDV in cohort",0,0.809247958562826,0.834855549484098
"731","982 000123426745",13,"WN05",0,1,0.21,0.424,"yes no","no BVDV in cohort",0,0.805365044324068,0.831110033276225
"732","982 000123427155",13,"WN05",0,1,0.21,0.512,"yes no","no BVDV in cohort",0,0.751452261721328,0.778172699594703
"733","982 000123427383",13,"WN05",0,0,0.21,0.485,"yes no","no BVDV in cohort",0,0.768996118777738,0.795580320842242
"734","982 000123430021",13,"WN05",0,1,0.21,0.412,"yes no","no BVDV in cohort",0,0.811985039563743,0.83748991470926
"735","982 000123431826",13,"WN05",0,0,0.21,0.48,"yes no","no BVDV in cohort",0,0.772148148755558,0.798690127817844
"736","982 000123432405",13,"WN05",0,1,0.21,0.423,"yes no","no BVDV in cohort",0,0.805923394664794,0.831649221982353
"737","982 000123432408",13,"WN05",0,1,0.21,0.441,"yes no","no BVDV in cohort",0,0.795686545817599,0.821732459227961
"738","982 000123432429",13,"WN05",0,1,0.21,0.464,"yes no","no BVDV in cohort",0,0.782029854757315,0.808403055210141
"739","982 000123432615",13,"WN05",0,0,0.21,0.47,"yes no","no BVDV in cohort",0,0.778360837811336,0.804803225160908
"740","982 000123434826",13,"WN05",0,1,0.21,0.486,"yes no","no BVDV in cohort",0,0.768362065116824,0.7949540937011
"741","982 000123435017",13,"WN05",0,0,0.21,0.475,"yes no","no BVDV in cohort",0,0.775269738474259,0.801764413794376
"742","982 000123435108",13,"WN05",0,0,0.21,0.498,"yes no","no BVDV in cohort",0,0.760658848688577,0.78732837517508
"753","982 000124096233",13,"WN05",0,1,0.21,0.435,"yes no","no BVDV in cohort",0,0.799142764573682,0.825087933577094
"755","982 000124151703",13,"WN05",0,1,0.21,0.443,"yes no","no BVDV in cohort",0,0.794524695461673,0.820602823540119
"756","982 000124160428",13,"WN05",0,1,0.21,0.41,"yes no","no BVDV in cohort",0,0.813071389228556,0.838534138118548
"757","982 000124160499",13,"WN05",0,1,0.21,0.445,"yes no","no BVDV in cohort",0,0.793357953972268,0.819467602280356
"758","982 000124160518",13,"WN05",0,1,0.21,0.428,"yes no","no BVDV in cohort",0,0.803119465941598,0.828939515197367
"765","982 000124679450",13,"WN05",0,1,0.21,0.432,"yes no","no BVDV in cohort",0,0.800854385850055,0.826746917279253
"766","982 000124680049",13,"WN05",0,1,0.21,0.4,"yes no","no BVDV in cohort",0,0.818430635759054,0.843674124577583
"839","982 000136540426",13,"WN05",0,1,0.21,0.409,"yes no","no BVDV in cohort",0,0.813612748657707,0.839054214929124
"840","982 000136540496",13,"WN05",0,1,0.21,0.506,"yes no","no BVDV in cohort",0,0.755426757719959,0.782130699144805
"841","982 000136540507",13,"WN05",0,1,0.21,0.478,"yes no","no BVDV in cohort",0,0.773400440519921,0.799924102400763
"842","982 000136540717",13,"WN05",0,1,0.21,0.47,"yes no","no BVDV in cohort",0,0.778360837811336,0.804803225160908
"843","982 000136540806",13,"WN05",0,1,0.21,0.433,"yes no","no BVDV in cohort",0,0.800285066058762,0.826195308932097
"844","982 000136540968",13,"WN05",0,1,0.21,0.414,"yes no","no BVDV in cohort",0,0.810893844883055,0.836440255384636
"845","982 000136540983",13,"WN05",0,0,0.21,0.43,"yes no","no BVDV in cohort",0,0.801989365052198,0.827845981004404
"846","982 000136541067",13,"WN05",0,1,0.21,0.445,"yes no","no BVDV in cohort",0,0.793357953972268,0.819467602280356
"847","982 000136544887",13,"WN05",0,1,0.21,0.407,"yes no","no BVDV in cohort",0,0.814691839776053,0.840090306020513
"848","982 000136544927",13,"WN05",0,1,0.21,0.411,"yes no","no BVDV in cohort",0,0.812528819730784,0.838012705191647
"849","982 000136545259",13,"WN05",0,1,0.21,0.423,"yes no","no BVDV in cohort",0,0.805923394664794,0.831649221982353
"850","982 000136565824",13,"WN05",0,1,0.21,0.453,"yes no","no BVDV in cohort",0,0.788642058456594,0.81487071151827
"851","982 000136565865",13,"WN05",0,1,0.21,0.428,"yes no","no BVDV in cohort",0,0.803119465941598,0.828939515197367
"852","982 000136566141",13,"WN05",0,1,0.21,0.442,"yes no","no BVDV in cohort",0,0.795106231953707,0.821168339089744
"853","982 000136566292",13,"WN05",0,0,0.21,0.414,"yes no","no BVDV in cohort",0,0.810893844883055,0.836440255384636
"854","982 000136566392",13,"WN05",0,1,0.21,0.462,"yes no","no BVDV in cohort",0,0.783243081931246,0.809591686004927
"855","982 000136566405",13,"WN05",0,0,0.21,0.442,"yes no","no BVDV in cohort",0,0.795106231953707,0.821168339089744
"856","982 000136566717",13,"WN05",0,1,0.21,0.414,"yes no","no BVDV in cohort",0,0.810893844883055,0.836440255384636
"857","982 000136566819",13,"WN05",0,1,0.21,0.415,"yes no","no BVDV in cohort",0,0.810346429232113,0.835913383727629
"858","982 000136566871",13,"WN05",0,1,0.21,0.475,"yes no","no BVDV in cohort",0,0.775269738474259,0.801764413794376
"859","982 000136566900",13,"WN05",0,1,0.21,0.464,"yes no","no BVDV in cohort",0,0.782029854757315,0.808403055210141
"860","982 000136566973",13,"WN05",0,1,0.21,0.474,"yes no","no BVDV in cohort",0,0.775890398988906,0.802375012340591
"861","982 000136566990",13,"WN05",0,1,0.21,0.444,"yes no","no BVDV in cohort",0,0.793941936182541,0.820035911593554
"862","982 000136566996",13,"WN05",0,1,0.21,0.474,"yes no","no BVDV in cohort",0,0.775890398988906,0.802375012340591
"863","982 000136567000",13,"WN05",0,1,0.21,0.442,"yes no","no BVDV in cohort",0,0.795106231953707,0.821168339089744
"864","982 000136567006",13,"WN05",0,1,0.21,0.472,"yes no","no BVDV in cohort",0,0.777128059688232,0.803591954099849
"865","982 000136567012",13,"WN05",0,1,0.21,0.417,"yes no","no BVDV in cohort",0,0.809247958562826,0.834855549484098
"866","982 000136567013",13,"WN05",0,1,0.21,0.416,"yes no","no BVDV in cohort",0,0.809797800637448,0.835385148885789
"867","982 000136567077",13,"WN05",0,1,0.21,0.437,"yes no","no BVDV in cohort",0,0.797995578689056,0.8239750059259
"868","982 000136567155",13,"WN05",0,1,0.21,0.478,"yes no","no BVDV in cohort",0,0.773400440519921,0.799924102400763
"869","982 000136567289",13,"WN05",0,1,0.21,0.467,"yes no","no BVDV in cohort",0,0.780200845142874,0.806609507931521
"16","951 000006118048",14,"YB07",0,1,0.24,0.504,"yes yes","TI but no PI in cohort",0,0.701540827565824,0.700152763427906
"17","951 000006120326",14,"YB07",0,0,0.24,0.542,"yes yes","TI but no PI in cohort",0,0.672418195150027,0.668602216993878
"217","951 000015882601",14,"YB05",0,1,0.17,0.496,"yes no","PI animal in cohort",0,0.791774932429357,0.797526671850669
"227","951 000017004589",14,"YB06",0,1,0.18,0.458,"yes no","PI animal before cohort",0,0.969152518196934,0.969353495622992
"267","982 000015578845",14,"YB06",0,1,0.2,0.452,"yes no","PI animal before cohort",1,0.969534515718093,0.971901992549703
"371","982 000092914549",14,"YB02",0,1,0.24,0.486,"yes no","PI animal in cohort",0,0.790828269161438,0.795106526144514
"372","982 000092914768",14,"YB02",0,1,0.24,0.516,"yes no","PI animal in cohort",0,0.772582094548827,0.775668426395682
"374","982 000094207232",14,"YB02",1,0,0.24,0.468,"yes no","PI animal in cohort",0,0.801247732850211,0.806155047714167
"375","982 000094207505",14,"YB02",1,0,0.24,0.426,"yes no","PI animal in cohort",0,0.824027739561178,0.830159458624464
"376","982 000094207723",14,"YB02",1,0,0.24,0.448,"yes no","PI animal in cohort",0,0.812361552628982,0.817893646146207
"377","982 000094207855",14,"YB02",1,1,0.24,0.496,"yes no","PI animal in cohort",0,0.784868460036642,0.788769455224963
"378","982 000094207905",14,"YB02",0,0,0.24,0.46,"yes no","PI animal in cohort",0,0.805751642964797,0.810918137562917
"395","982 000098535944",14,"YB05",0,1,0.17,0.442,"yes no","PI animal in cohort",0,0.821744989157513,0.829006410887935
"407","982 000100189859",14,"YB02",1,1,0.19,0.482,"no no","PI animal before cohort",0,0.909331820146162,0.91305471654419
"408","982 000100190043",14,"YB02",1,1,0.19,0.46,"no no","PI animal before cohort",0,0.915595416693271,0.919541464844046
"409","982 000100190270",14,"YB02",1,1,0.19,0.424,"no no","PI animal before cohort",0,0.925001304241459,0.929208638523189
"410","982 000100190399",14,"YB02",1,1,0.19,0.448,"no no","PI animal before cohort",0,0.918844019627008,0.922890745832778
"435","982 000103375442",14,"YB02",1,1,0.19,0.496,"no no","PI animal before cohort",0,0.905130883142809,0.908683888594688
"436","982 000103375800",14,"YB02",1,1,0.19,0.474,"no no","PI animal before cohort",0,0.911656496790135,0.915466541402981
"437","982 000103375834",14,"YB02",1,1,0.19,0.478,"no no","PI animal before cohort",0,0.910500964055908,0.914268314623338
"438","982 000103375968",14,"YB02",1,1,0.19,0.406,"no no","PI animal before cohort",0,0.929334430063778,0.933629555109213
"439","982 000103375978",14,"YB02",1,1,0.19,0.442,"no no","PI animal before cohort",0,0.920425227349385,0.924517054000657
"440","982 000103376081",14,"YB02",1,1,0.19,0.486,"no no","PI animal before cohort",0,0.908148944185861,0.911825595876306
"441","982 000103376167",14,"YB02",1,1,0.19,0.49,"no no","PI animal before cohort",0,0.906952215270409,0.910580801156629
"442","982 000103376385",14,"YB02",1,1,0.19,0.476,"no no","PI animal before cohort",0,0.911080424267296,0.914869339977972
"443","982 000103376396",14,"YB02",1,1,0.19,0.446,"no no","PI animal before cohort",0,0.919374246103678,0.923436385384836
"444","982 000103376398",14,"YB02",1,1,0.19,0.464,"no no","PI animal before cohort",0,0.914486572340438,0.918395849693249
"503","982 000113299017",14,"YB02",1,0,0.24,0.444,"yes no","PI animal in cohort",0,0.81452606204679,0.820173915949344
"504","982 000113299040",14,"YB02",0,1,0.24,0.48,"yes no","PI animal in cohort",0,0.794345430384754,0.798840485675845
"505","982 000113299151",14,"YB02",1,0,0.24,0.45,"yes no","PI animal in cohort",0,0.81127203524183,0.81674510974052
"506","982 000113589225",14,"YB06",0,1,0.18,0.386,"yes no","PI animal before cohort",0,0.975969558420302,0.976593049432126
"508","982 000113908039",14,"YB05",0,1,0.17,0.478,"yes no","PI animal in cohort",0,0.80215903702541,0.808476126425932
"509","982 000114385267",14,"YB06",0,1,0.18,0.408,"yes no","PI animal before cohort",0,0.974059342216547,0.974578769132791
"593","982 000118855420",14,"YB05",0,1,0.17,0.49,"yes no","PI animal in cohort",0,0.795280296405046,0.801227552767908
"598","982 000119016853",14,"YB07",0,1,0.24,0.498,"yes yes","TI but no PI in cohort",0,0.706001191021723,0.704975074554209
"599","982 000119017239",14,"YB07",0,1,0.24,0.534,"yes yes","TI but no PI in cohort",0,0.678670718274553,0.675384216739843
"641","982 000119696241",14,"YB07",0,1,0.24,0.504,"yes yes","TI but no PI in cohort",0,0.701540827565824,0.700152763427906
"649","982 000120001621",14,"YB02",1,0,0.24,0.436,"yes no","PI animal in cohort",0,0.818797121568062,0.824667457972543
"650","982 000120001926",14,"YB02",1,0,0.24,0.5,"yes no","PI animal in cohort",0,0.78245028316032,0.786194773288887
"657","982 000120128473",14,"YB05",0,1,0.17,0.462,"yes no","PI animal in cohort",0,0.81105768434823,0.817824589219532
"671","982 000120145413",14,"YB05",0,1,0.17,0.456,"yes no","PI animal in cohort",0,0.814314561062873,0.821237618438851
"687","982 000120393610",14,"YB02",0,0,0.24,0.468,"yes no","PI animal in cohort",0,0.801247732850211,0.806155047714167
"688","982 000120393947",14,"YB02",1,0,0.24,0.528,"yes no","PI animal in cohort",0,0.764976290644961,0.767535207276207
"689","982 000120394265",14,"YB02",1,0,0.24,0.464,"yes no","PI animal in cohort",0,0.803509436699816,0.808547897479835
"702","982 000121268225",14,"YB06",1,1,0.2,0.442,"yes no","PI animal before cohort",1,0.970570328284918,0.972933482980136
"746","982 000123684227",14,"YB07",1,1,0.24,0.46,"yes yes","TI but no PI in cohort",0,0.733322302994332,0.734438173940527
"747","982 000123684276",14,"YB07",0,1,0.24,0.474,"yes yes","TI but no PI in cohort",0,0.723446486850278,0.723804296296948
"759","982 000124220225",14,"YB07",1,1,0.24,0.528,"yes yes","TI but no PI in cohort",0,0.683318582354469,0.680423050887682
"760","982 000124224860",14,"YB07",0,1,0.24,0.49,"yes yes","TI but no PI in cohort",0,0.71188736752924,0.711334085788434
"761","982 000124227889",14,"YB07",0,1,0.24,0.462,"yes yes","TI but no PI in cohort",0,0.731925293748769,0.732935155449663
"762","982 000124230811",14,"YB07",0,1,0.24,0.484,"yes yes","TI but no PI in cohort",0,0.716255645267594,0.716049501278538
"767","982 000124699439",14,"YB06",1,1,0.2,0.464,"yes no","PI animal before cohort",1,0.968244883748416,0.970613755665777
"776","982 000134052727",14,"YB07",0,1,0.24,0.542,"yes yes","TI but no PI in cohort",0,0.672418195150027,0.668602216993878
"778","982 000134122195",14,"YB06",0,1,0.18,0.416,"yes no","PI animal before cohort",0,0.973328697817337,0.973805218052476
"823","982 000135973023",14,"YB03",0,1,0.24,0.504,"no no","PI animal in cohort",0,0.553635401153158,0.57054996099087
"824","982 000135984057",14,"YB03",1,1,0.24,0.472,"no no","PI animal in cohort",0,0.581632430485804,0.600409985902153
"825","982 000135985368",14,"YB03",1,1,0.24,0.434,"no no","PI animal in cohort",0,0.614195279289432,0.634907648033515
"826","982 000135990912",14,"YB03",1,0,0.24,0.472,"no no","PI animal in cohort",0,0.581632430485804,0.600409985902153
"835","982 000136370375",14,"YB07",0,1,0.24,0.522,"yes yes","TI but no PI in cohort",0,0.687930131029514,0.685420100910285
"836","982 000136370731",14,"YB07",0,1,0.24,0.49,"yes yes","TI but no PI in cohort",0,0.71188736752924,0.711334085788434
"875","982 000136758021",14,"YB03",0,1,0.24,0.454,"no no","PI animal in cohort",0,0.597164435018319,0.616898667166958
"876","982 000136773095",14,"YB03",1,0,0.24,0.502,"no no","PI animal in cohort",0,0.555397141626106,0.572433741199181
"889","982 000137585923",14,"YB06",0,1,0.18,0.396,"yes no","PI animal before cohort",0,0.975118906646606,0.975697539503915
"897","982 000138000828",14,"YB07",0,1,0.24,0.524,"yes yes","TI but no PI in cohort",0,0.686397021942228,0.683759110142575
"909","982 000138498842",14,"YB07",0,1,0.24,0.474,"yes yes","TI but no PI in cohort",0,0.723446486850278,0.723804296296948
"922","982 000138659621",14,"YB06",0,1,0.18,0.42,"yes no","PI animal before cohort",0,0.97295590751594,0.973409899441324
"1079","982 000142576727",14,"YB05",0,1,0.17,0.47,"yes no","PI animal in cohort",0,0.806647279530094,0.813195399336834
"1205","982 000145874160",14,"YB06",0,1,0.18,0.426,"yes no","PI animal before cohort",0,0.972387207322107,0.972806020424002
"1217","982 000146418814",14,"YB06",1,1,0.2,0.484,"yes no","PI animal before cohort",1,0.965977341684412,0.968338428657948
"1245","982 000147885056",14,"YB06",0,1,0.2,0.448,"yes no","PI animal before cohort",1,0.969953011848144,0.97231909190689
"1246","982 000147885425",14,"YB06",0,1,0.2,0.448,"yes no","PI animal before cohort",1,0.969953011848144,0.97231909190689
"1303","982 000151364699",14,"YB07",0,1,0.24,0.508,"yes yes","TI but no PI in cohort",0,0.698545757300273,0.696912984907551
"1304","982 000151365085",14,"YB07",0,1,0.24,0.484,"yes yes","TI but no PI in cohort",0,0.716255645267594,0.716049501278538
